DEPT,BASEMENT,CALI,DCALI_FINAL,DTC,DTS,FLWPMPS,GR,LLD,LLM,LLS,NPHI,RHOB,ROP,RPM,TORQUE,WELL,WOB
3640.074,0,,-0.038599968,,,516,281.6528931,10879.74414,,783.5873413,,,7.931673527,151,0,15-1-SN-1X,43.53300095
3640.2264,0,,-0.012499809,,,516.132019,280.1280823,5514.254883,,542.1599731,,,6.846768379,151,0,15-1-SN-1X,43.92839813
3640.3788,0,,-0.012499809,,,516.8939819,278.3814392,5551.529297,,542.3173828,,,9.827920914,151,0,15-1-SN-1X,42.93779755
3640.5312,0,,-0.012499809,,,517.6560059,276.3894348,29442.34375,,643.2156372,,,9.651366234,151.6560059,0,15-1-SN-1X,44.04640198
3640.6836,0,,-0.012499809,,,517.5819702,273.7518311,55236.6875,,752.4301148,,,7.058509827,151.5820007,0,15-1-SN-1X,44.78359985
3640.836,0,,-0.012499809,,,516.8200073,271.2885742,39296.98047,,1082.867188,,,6.395129681,151,0,15-1-SN-1X,44.82800293
3640.9884,0,,-0.012499809,,,516.0579834,269.7632752,22053.54492,,1439.463745,,,6.653933048,151,0,15-1-SN-1X,44.52320099
3641.1408,0,,-0.012499809,,,516.7039795,268.2758179,14951.58301,,982.0348511,,,6.035190582,151,0,15-1-SN-1X,44.42959976
3641.2932,0,,-0.012499809,,,516.5339966,266.7314453,7282.672852,,488.0301819,,,5.490360737,151,0,15-1-SN-1X,44.58639908
3641.4456,0,,-0.012499809,,,515.7719727,266.4824829,12978.87402,,751.1165161,,,7.30785656,150.7720032,0,15-1-SN-1X,44.66320038
3641.598,0,,-0.012499809,,,515.0100098,269.4125977,14156.40527,,969.6328735,,,8.452075958,150.0099945,0,15-1-SN-1X,44.20600128
3641.7504,0,,-0.012499809,,,515,274.3297424,6161.789063,,630.2459717,,,7.398404598,150.7519989,0,15-1-SN-1X,44.72640228
3641.9028,0,,-0.012499809,,,515.5139771,278.3336792,9802.321289,,458.8279419,,,7.382115841,151,0,15-1-SN-1X,44.48880005
3642.0552,0,,-0.012499809,,,515.723999,280.353302,16795.00781,,587.2182617,,,11.69342327,150.723999,0,15-1-SN-1X,43.93439865
3642.2076,0,,-0.012499809,,,515,281.543396,22660.74609,,707.8783569,,,14.13487339,150,0,15-1-SN-1X,43.54180145
3642.36,0,,-0.012499809,,,515,283.2673645,36855.46484,,900.5847168,,,10.79992199,150,0,15-1-SN-1X,44.37999725
3642.5124,0,,-0.012499809,,,515,285.2731628,45372.54297,,968.104126,,,8.298804283,150,0,15-1-SN-1X,44.59999847
3642.6648,0,,-0.012499809,,,515.3239746,286.206604,55548.98047,,1043.263428,,,6.743217468,150.3240051,0,15-1-SN-1X,44.63240051
3642.8172,0,,-0.012499809,,,516.1719971,284.5954895,40233.71875,,1218.318848,,,5.938385963,151,0,15-1-SN-1X,44.68280029
3642.9696,0,,-0.012499809,,,517.6959839,281.1148987,11784.38379,,1319.796021,,,5.893818378,151,0,15-1-SN-1X,44.53039932
3643.122,0,,-0.012499809,,,516.7800293,278.1453857,18497.75,,1232.848755,,,6.177148819,151,0,15-1-SN-1X,43.82900238
3643.2744,0,,-0.012499809,,,516.3720093,276.6445618,25739.18555,,1138.924316,,,6.095573425,151,0,15-1-SN-1X,43.54880142
3643.4268,0,,-0.012499809,,,517,276.3781433,20658.53516,,1140.956421,,,5.392167568,151,0,15-1-SN-1X,43.78659821
3643.5792,0,,-0.012499809,,,517,279.5429993,18219.08984,,1199.793579,,,4.858347893,151,0,15-1-SN-1X,43.71039963
3643.7316,0,,-0.012499809,,,517,286.4873352,21512.87305,,1261.151611,,,5.032984257,151,0,15-1-SN-1X,43.63420105
3643.884,0,,0.091899872,,,517,294.1602783,21166.56836,,1303.901611,,,6.025074005,151,0,15-1-SN-1X,43.59999847
3644.0364,0,,-0.012499809,,,517,299.2891235,20819.35938,,1291.660278,,,6.471231461,151,0,15-1-SN-1X,43.50899887
3644.1888,0,,-0.012499809,,,517,301.3344421,24610.06445,,1169.472168,,,6.266383648,151,0,15-1-SN-1X,43.12799835
3644.3412,0,,-0.012499809,,,518.4119873,302.8681946,21722.66992,,1109.00647,,,6.135307789,151,0,15-1-SN-1X,43.52360153
3644.4936,0,,0.039699554,,,518.5319824,303.4545288,14199.68652,,1113.250732,,,5.711335659,151,0,15-1-SN-1X,43.60639954
3644.646,0,,0.091899872,,,518,303.2815857,16676.83789,,1432.806274,,,5.636401177,151,0,15-1-SN-1X,43.5
3644.7984,0,,-0.012499809,,,518,302.368103,19354.28125,,1777.517334,,,6.385683537,151,0,15-1-SN-1X,43.5
3644.9508,0,,-0.012499809,,,518.7540283,301.4596863,22007.54297,,1470.377441,,,7.145454884,151.7539978,0,15-1-SN-1X,43.2737999
3645.1032,0,,-0.012499809,,,519,300.1532898,24872.3457,,1138.372925,,,7.543602467,151.4839935,0,15-1-SN-1X,43.35480118
3645.2556,0,,-0.012499809,,,519,298.3387146,23375.1875,,1100.902832,,,6.881783485,151,0,15-1-SN-1X,43.55559921
3645.408,0,,-0.012499809,,,519.039978,295.411499,21755.56445,,1060.509522,,,6.494886398,151.0399933,0,15-1-SN-1X,43.69599915
3645.5604,0,,-0.012499809,,,519.802002,291.6771851,18637.0957,,1135.694092,,,7.188554287,151.802002,0,15-1-SN-1X,43.61980057
3645.7128,0,,-0.012499809,,,520.5640259,286.6968384,15262.2041,,1216.631226,,,7.108831406,152,0,15-1-SN-1X,43.65639877
3645.8652,0,,-0.012499809,,,521,277.4066467,12744.58398,,1018.964294,,,7.438624382,152,0,15-1-SN-1X,43.66740036
3646.0176,0,,-0.012499809,,,521.1760254,265.8291626,10024.23535,,805.5218506,,,8.430434227,152.0879974,0,15-1-SN-1X,43.58239746
3646.17,0,,-0.012499809,,,522.7000122,251.5607452,8439.466797,,857.9146729,,,8.679846764,152.8500061,0,15-1-SN-1X,43.43000031
3646.3224,0,,-0.012499809,,,522.3880005,237.8965759,7563.642578,,895.2669067,,,8.519958496,152.3880005,0,15-1-SN-1X,43.88960266
3646.4748,0,,-0.012499809,,,523.1220093,222.4023743,8468.677734,,874.2802124,,,7.233205319,152.3739929,0,15-1-SN-1X,44.53659821
3646.6272,0,,-0.012499809,,,525.1359863,205.5177155,7964.472168,,811.3491211,,,6.093339443,153,0,15-1-SN-1X,45.07279968
3646.7796,0,,-0.012499809,,,525.8980103,187.9298859,7418.246094,,743.3442383,,,5.913491249,153,0,15-1-SN-1X,44.92040253
3646.932,0,,-0.012499809,,,525.3400269,164.5517273,5677.469727,,689.8709717,,,5.815629482,153,0,15-1-SN-1X,44.76800156
3647.0844,0,,-0.012499809,,,525.4219971,141.7054291,3793.763428,,631.8157959,,,6.108359337,153,0,15-1-SN-1X,44.57340241
3647.2368,0,,-0.012499809,,,525.815979,120.0717316,2467.023926,,483.574646,,,6.47823143,153,0,15-1-SN-1X,44.40000153
3647.3892,0,,-0.012499809,,,525.0540161,104.9203796,2367.110107,,370.7875977,,,6.57746315,153,0,15-1-SN-1X,44.40000153
3647.5416,0,,-0.012499809,,,526.4160156,92.16261292,3807.799561,,421.9721375,,,5.913122654,153.7079926,0,15-1-SN-1X,44.89559937
3647.694,0,,-0.025600433,,,526.5300293,80.52707672,2751.913818,,431.4090271,,,4.751001835,153.5299988,0,15-1-SN-1X,45.24100113
3647.8464,0,,-0.038599968,,,525.5360107,71.30587769,1930.50647,,443.1012878,,,4.681157589,153,0,15-1-SN-1X,45.19120026
3647.9988,0,,-0.012499809,,,524.0120239,65.08048248,2276.125244,,444.7200012,,,5.023824692,153,0,15-1-SN-1X,44.50540161
3648.1512,0,,-0.038599968,,,523.2440186,65.68787384,2276.551514,,444.7772522,,,4.949116707,153,0,15-1-SN-1X,44.8024025
3648.3036,0,,-0.012499809,,,521.9639893,68.20452118,2644.124268,,494.1036682,,,5.069336414,152.4819946,0,15-1-SN-1X,45.00360107
3648.456,0,,-0.012499809,,,520.7199707,75.56607819,3254.760254,,561.8909302,,,5.663160801,152,0,15-1-SN-1X,44.95999908
3648.6084,0,,-0.012499809,,,520,84.78742218,3498.61792,,578.3300171,,,6.028484345,152,0,15-1-SN-1X,44.60839844
3648.7608,0,,-0.012499809,,,520,97.662117,3512.109375,,579.0952759,,,5.839648724,152,0,15-1-SN-1X,44.76079941
3648.9132,0,,-0.012499809,,,519.434021,113.309906,3030.796875,,516.5914307,,,6.672898293,151.4340057,0,15-1-SN-1X,43.83779907
3649.0656,0,,-0.012499809,,,518.3439941,132.423233,2511.441406,,449.2166138,,,11.12227726,151,0,15-1-SN-1X,42.77199936
3649.218,0,,-0.012499809,,,517.0900269,153.583725,2976.657715,,548.7907715,,,13.91685391,151,0,15-1-SN-1X,42.26199722
3649.3704,0,,0.091899872,,,517.8519898,175.0269318,3479.334961,,656.328186,,,11.9846611,151,0,15-1-SN-1X,43.63360214
3649.5228,0,,0.144100189,,,517.3859863,196.3206024,3802.595947,,665.3010864,,,12.27613258,151,0,15-1-SN-1X,44.02280045
3649.6752,0,,0.144100189,,,516.6240234,215.8360748,4155.42041,,675.2451172,,,12.08888722,151,0,15-1-SN-1X,44.36319733
3649.8276,0,,0.091899872,,,515.723999,235.296875,6224.945801,,823.9707031,,,10.93891144,151,0,15-1-SN-1X,44.74480057
3649.98,0,,0.091899872,,,514.2000122,252.0332489,8460.21875,,984.5806885,,,12.1165781,151,0,15-1-SN-1X,44.44000244
3650.1324,0,,0.091899872,,,514.6619873,272.4523621,8596.775391,,960.0638428,,,10.86323357,150.3379974,0,15-1-SN-1X,44.86339951
3650.2848,0,,0.091899872,,,515.8480225,291.8478088,8744.458008,,933.6721802,,,7.474151611,150.423996,0,15-1-SN-1X,45.14239883
3650.4372,0,,0.091899872,,,517.1859741,307.4682312,8781.458008,,1007.322205,,,5.693562031,151,0,15-1-SN-1X,45.14419937
3650.5896,0,,0.091899872,,,517.9479981,314.0091248,8876.157227,,1055.98877,,,5.079366684,151,0,15-1-SN-1X,44.91559982
3650.742,0,,0.091899872,,,518,315.831665,9891.341797,,1203.107178,,,5.350674629,151,0,15-1-SN-1X,44.90000153
3650.8944,0,,0.091899872,,,517.0560303,317.8819275,10187.40723,,1269.929321,,,5.481351376,151,0,15-1-SN-1X,44.94720078
3651.0468,0,,0.052700043,,,516.2340088,319.4057617,9388.477539,,1131.25647,,,5.704210281,151,0,15-1-SN-1X,45
3651.1992,0,,-0.012499809,,,516.9959717,320.0745544,9299.520508,,1344.393433,,,6.414570332,151,0,15-1-SN-1X,45
3651.3516,0,,-0.012499809,,,515.4840088,319.7756043,9202.71875,,1574.493164,,,6.154181957,150.2420044,0,15-1-SN-1X,46.74340057
3651.504,0,,-0.012499809,,,515.5200195,318.8017578,8387.980469,,1500.076294,,,5.318352699,150.5200043,0,15-1-SN-1X,47.2480011
3651.6564,0,,-0.012499809,,,515.7180176,317.8291626,9459.798828,,1162.363037,,,4.781112671,150.7180023,0,15-1-SN-1X,47.17179871
3651.8088,0,,-0.012499809,,,515,317.6051636,11565.24023,,883.9393311,,,4.940448284,150,0,15-1-SN-1X,47.10439682
3651.9612,0,,-0.012499809,,,515,318.0290833,8040.341797,,853.6937256,,,4.775736332,150,0,15-1-SN-1X,47.18059921
3652.1136,0,,-0.012499809,,,515.5679932,318.6011658,4234.459473,,820.9691773,,,4.887805462,150.5679932,0,15-1-SN-1X,46.85919952
3652.266,0,,-0.012499809,,,515.3400269,319.259491,3942.636963,,759.21698,,,5.709914684,150.6699982,0,15-1-SN-1X,46.66600037
3652.4184,0,,-0.012499809,,,514,320.631134,5039.39209,,732.4261475,,,5.789180279,150.0919952,0,15-1-SN-1X,46.74480057
3652.5708,0,,-0.012499809,,,514,322.210907,6568.166504,,775.7004395,,,4.607648373,150.8540039,0,15-1-SN-1X,46.28760147
3652.7232,0,,-0.012499809,,,514.6160278,323.3617554,7987.183594,,868.5014648,,,38.67095184,181.1840057,7154.839844,15-1-SN-1X,24.82480049
3652.8756,0,,-0.012499809,,,515,323.4639893,7819.54834,,968.0761719,,,46.14776993,200,11554.89844,15-1-SN-1X,14.22160053
3653.028,0,,-0.038599968,,,514.4400024,322.9400024,5385.893555,,957.1686401,,,12.99982834,199.8600006,11477.7002,15-1-SN-1X,18.68600082
3653.1804,0,,-0.038599968,,,511.3919983,322.1044617,4543.703125,,820.8148193,,,11.63278675,199.0980072,11595.80957,15-1-SN-1X,18.60980034
3653.3328,0,,-0.038599968,,,512.3280029,321.0629578,4046.227051,,741.0504761,,,11.88651466,199,11660.79981,15-1-SN-1X,18.53359985
3653.4852,0,,-0.038599968,,,513.4260254,319.8940125,3746.801758,,801.7176514,,,11.64150906,199.4259949,11686.42578,15-1-SN-1X,18.84079933
3653.6376,0,,-0.038599968,,,514.1879883,318.0882568,6195.005371,,894.8198242,,,10.25,200,11694.14356,15-1-SN-1X,23.30439949
3653.79,0,,-0.012499809,,,514.9500122,316.0072327,9229.496094,,999.9614868,,,10.25062466,200,11723.09961,15-1-SN-1X,39.53499985
3653.9424,0,,-0.012499809,,,515,314.512146,9649.195313,,1004.800781,,,10.57267857,200.7120056,11854.58398,15-1-SN-1X,40.52880096
3654.0948,0,,-0.012499809,,,514.052002,313.3890076,7775.574219,,901.7955322,,,11.19970322,200.526001,11836.84766,15-1-SN-1X,42.68040085
3654.2472,0,,-0.012499809,,,513.7080078,312.6374207,5750.772949,,790.4371948,,,12.31795502,200.2359924,11768.44043,15-1-SN-1X,45.14719772
3654.3996,0,,-0.012499809,,,515.9940186,310.9927063,6221.183594,,788.5925903,,,13.48438168,200.9980011,11798.91992,15-1-SN-1X,45.29959869
3654.552,0,,-0.012499809,,,516,308.7729797,6730.027832,,786.7935181,,,14.07309246,201,11793.67969,15-1-SN-1X,45.52799988
3654.7044,0,,0.091899872,,,514.9559937,306.7640381,7827.331543,,1087.293701,,,13.02592087,200.4779968,11749.19629,15-1-SN-1X,45.49560165
3654.8568,0,,0.091899872,,,514,306.2740784,9455.621094,,1184.030273,,,12.89130306,200,11702.61621,15-1-SN-1X,45.42840195
3655.0092,0,,0.091899872,,,514.0460205,307.6777344,9932.43457,,937.223999,,,13.891469,200,11681.00977,15-1-SN-1X,45.46780014
3655.1616,0,,0.091899872,,,514.8079834,310.8720398,9203.174805,,973.9871216,,,12.98433971,200,11631.48047,15-1-SN-1X,44.93439865
3655.314,0,,0.091899872,,,514.4299927,315.111023,7874.683106,,1106.212402,,,13.57499504,200,11696.51953,15-1-SN-1X,45.08499908
3655.4664,0,,-0.012499809,,,515.3280029,319.0281067,7289.682617,,1206.121338,,,15.89258289,200.3320007,11730.76367,15-1-SN-1X,45.23360062
3655.6188,0,,-0.012499809,,,517.9060059,322.7833862,7520.290527,,1048.004517,,,16.73127556,201,11682,15-1-SN-1X,45.09999847
3655.7712,0,,-0.012499809,,,517.1439819,325.6100159,7767.733887,,877.2098999,,,15.83737373,201,11682,15-1-SN-1X,45.09999847
3655.9236,0,,-0.012499809,,,518.8540039,328.6495056,6900.275879,,902.2672119,,,13.16706657,193.5839996,4462.523926,15-1-SN-1X,46.27420044
3656.076,0,,-0.012499809,,,521.1400147,331.2166138,5965.931641,,929.333313,,,18.75789833,176.8399963,0,15-1-SN-1X,47.75999832
3656.2284,0,,-0.012499809,,,522.7160034,333.2949829,7906.341309,,941.1694946,,,26.02943039,156.2899933,0,15-1-SN-1X,48.64500046
3656.3808,0,,-0.012499809,,,521.1920166,334.8033447,9711.193359,,1017.995789,,,23.21265221,152.4799957,0,15-1-SN-1X,46.74000168
3656.5332,0,,-0.012499809,,,519.6680298,334.6029053,9393.730469,,1087.2052,,,25.35194397,152,0,15-1-SN-1X,44.5685997
3656.6856,0,,-0.012499809,,,518.5720215,331.909729,7056.427734,,969.4833984,,,32.83443451,151.5720062,0,15-1-SN-1X,44.79840088
3656.838,0,,-0.012499809,,,517.8099976,327.4142151,4532.243652,,842.1407471,,,31.11576271,151,0,15-1-SN-1X,47.63500214
3656.9904,0,,-0.012499809,,,517.0479736,323.631958,6686.355469,,799.0036011,,,19.45717812,151,0,15-1-SN-1X,52.58800125
3657.1428,0,,-0.012499809,,,517.7139893,322.0065308,9008.209961,,752.4326782,,,11.07946968,151.7140045,0,15-1-SN-1X,52.68579865
3657.2952,0,,-0.012499809,,,517.5239868,321.5065613,6468.314941,,767.9207153,,,7.891052723,151.5240021,0,15-1-SN-1X,51.60039902
3657.4476,0,,-0.012499809,,,516.5239868,320.8380737,3726.503906,,784.6400147,,,7.001532078,150.7619934,0,15-1-SN-1X,50.57139969
3657.6,0,,-0.012499809,,,515,320.6201782,3734.228516,,784.6355591,,,6.974542618,150,0,15-1-SN-1X,50.79999924
3657.7524,0,,-0.012499809,,,514.2379761,320.7502136,8508.355469,,781.8877564,,,7.274306297,150,0,15-1-SN-1X,50.72380066
3657.9048,0,,-0.012499809,,,513.4760132,321.0585327,13664.88867,,778.9445801,,,7.40598011,150.5240021,0,15-1-SN-1X,50.33319855
3658.0572,0,,-0.012499809,,,512.7139893,321.2783508,13833.64063,,811.5311279,,,7.442924976,150.4279938,0,15-1-SN-1X,50.11439896
3658.2096,0,,-0.012499809,,,512,321.1998291,14012.00293,,846.7631226,,,7.888091087,149.0480042,0,15-1-SN-1X,50.35680008
3658.362,0,,-0.012499809,,,512,321.1135864,11283.62207,,848.857544,,,8.671085358,149.8099976,0,15-1-SN-1X,49.67100143
3658.5144,0,,-0.012499809,,,513.1439819,321.3281555,8335.708984,,851.1132813,,,8.213285446,150,0,15-1-SN-1X,50.35800171
3658.6668,0,,-0.012499809,,,514.6680298,321.0527649,7284.263184,,840.4113159,,,6.559636116,150,0,15-1-SN-1X,51
3658.8192,0,,-0.012499809,,,516,319.9273682,6149.056152,,828.7085571,,,6.362621307,150,0,15-1-SN-1X,50.88479996
3658.9716,0,,-0.012499809,,,516,317.244751,7361.114258,,732.7471314,,,7.57047987,150,0,15-1-SN-1X,49.97039795
3659.124,0,,-0.012499809,,,514.7600098,312.6788635,11712.86035,,759.97229,,,7.290153503,150,0,15-1-SN-1X,50.04800034
3659.2764,0,,-0.012499809,,,514.7639771,307.681488,15005.17578,,901.5128174,,,6.156319618,150,0,15-1-SN-1X,50.12360001
3659.4288,0,,-0.012499809,,,516.1439819,303.4115601,15779.80859,,801.7081909,,,6.456897736,150.1439972,0,15-1-SN-1X,49.91360092
3659.5812,0,,-0.012499809,,,516.9060059,301.185669,13647.68457,,796.1776733,,,7.427537918,150.9060059,0,15-1-SN-1X,49.45640183
3659.7336,0,,-0.012499809,,,514.9959717,300.3202515,10430.75391,,906.6194458,,,8.566548348,150.3320007,0,15-1-SN-1X,49.53359985
3659.886,0,,-0.116999626,,,514,299.2957459,8369.90625,,754.5953369,,,7.556672096,150,0,15-1-SN-1X,49.90099716
3660.0384,0,,-0.116999626,,,514,296.764679,8760.275391,,656.0432129,,,6.562187672,150,0,15-1-SN-1X,50.16559982
3660.1908,0,,-0.116999626,,,514,292.7842102,11607.4375,,727.1878052,,,8.309332848,150,0,15-1-SN-1X,49.63219833
3660.3432,0,,-0.116999626,,,513.2839966,289.4833679,23339.88281,,853.6605225,,,7.686264992,150,0,15-1-SN-1X,49.95800018
3660.4956,0,,-0.116999626,,,513,288.0293884,36009.71094,,990.3500366,,,6.510966301,150,0,15-1-SN-1X,49.81319809
3660.648,0,,-0.116999626,,,513,287.4622803,29735.49414,,1103.114502,,,6.487120628,150,0,15-1-SN-1X,49.69200134
3660.8004,0,,-0.077799797,,,513,286.6716919,22943.64844,,1224.754028,,,6.162367821,150,0,15-1-SN-1X,50.29919815
3660.9528,0,,-0.116999626,,,513,285.6511536,17131.23828,,1014.543945,,,6.707327366,150,0,15-1-SN-1X,49.99440002
3661.1052,0,,-0.116999626,,,511.9479981,284.5509338,13760.75391,,931.2070313,,,7.105531693,150,0,15-1-SN-1X,50.05780029
3661.2576,0,,-0.077799797,,,512.1519775,282.5605774,16909.4082,,1086.745483,,,7.244365215,150,0,15-1-SN-1X,50.05599976
3661.41,0,,-0.090900421,,,514.9500122,279.5306702,18193.42383,,1069.97168,,,7.156484127,150,0,15-1-SN-1X,49.72000122
3661.5624,0,,-0.038599968,,,514.1879883,276.8127441,19589.34766,,1051.987671,,,6.94085598,150,0,15-1-SN-1X,50.02479935
3661.7148,0,,-0.012499809,,,514,275.9939575,24552.01953,,1143.906982,,,6.383392334,150,0,15-1-SN-1X,50.15739822
3661.8672,0,,-0.012499809,,,513.3280029,277.6945496,28244.49023,,1133.086182,,,6.328464031,150,0,15-1-SN-1X,50.16640091
3662.0196,0,,-0.012499809,,,512.0980225,279.9078064,26429.84766,,1013.804016,,,6.862195492,150,0,15-1-SN-1X,50.09019852
3662.172,0,,-0.012499809,,,512.8599854,281.6505127,17146.33398,,873.0205078,,,7.012487412,150,0,15-1-SN-1X,50.01399994
3662.3244,0,,-0.038599968,,,513,281.6152039,7123.929688,,721.1192017,,,7.301414013,150,0,15-1-SN-1X,50.06219864
3662.4768,0,,-0.012499809,,,512.6160278,280.2104797,12556.82422,,850.8829956,,,7.371183872,150,0,15-1-SN-1X,49.90799713
3662.6292,0,,-0.038599968,,,512,277.9702148,23177.39453,,1024.815796,,,7.190393448,150,0,15-1-SN-1X,49.61459732
3662.7816,0,,-0.038599968,,,512,275.6975403,28356.85352,,1061.630127,,,7.170873642,150,0,15-1-SN-1X,49.69079971
3662.934,0,,-0.116999626,,,512,272.8124085,54726.36719,,1231.652832,,,7.51465559,149.3300018,0,15-1-SN-1X,49.70000076
3663.0864,0,,-0.116999626,,,512.4320068,268.0341187,57782.10938,,1321.324463,,,7.158911705,149.4320068,0,15-1-SN-1X,49.95920181
3663.2388,0,,-0.116999626,,,513,263.0273132,30259.53711,,1219.538574,,,6.360000134,150,0,15-1-SN-1X,50.28059769
3663.3912,0,,-0.116999626,,,513,259.4250183,25046.67578,,1147.584595,,,6.360816479,150,0,15-1-SN-1X,50.20439911
3663.5436,0,,-0.116999626,,,513,258.1889648,12836.74805,,868.3007813,,,7.028617382,150,0,15-1-SN-1X,50.20000076
3663.696,0,,-0.116999626,,,513,256.8298645,5721.404785,,650.154541,,,7.795253277,150,0,15-1-SN-1X,49.91199875
3663.8484,0,,-0.038599968,,,513,254.4893799,5006.251465,,586.1854858,,,6.382065296,150,0,15-1-SN-1X,49.81779862
3664.0008,0,,-0.038599968,,,513.0040283,251.5675507,4241.043945,,517.3570557,,,5.021340847,150,0,15-1-SN-1X,50.49720001
3664.1532,0,,-0.038599968,,,513.7659912,250.1067505,10530.67188,,732.7689209,,,5.482021332,150,0,15-1-SN-1X,49.96379852
3664.3056,0,,-0.012499809,,,514,251.1014252,17334.20508,,965.6255493,,,6.262534618,150,0,15-1-SN-1X,49.95840073
3664.458,0,,-0.025600433,,,514.289978,254.4408264,20856.32813,,1001.327942,,,6.248699188,150,0,15-1-SN-1X,50.15799713
3664.6104,0,,-0.012499809,,,515.052002,259.1013489,24655.58008,,1039.914917,,,6.088311672,150.052002,0,15-1-SN-1X,50.25320053
3664.7628,0,,-0.012499809,,,515.8140259,262.1377564,20552.75977,,1075.55249,,,7.103183746,150.8139954,0,15-1-SN-1X,49.56740189
3664.9152,0,,-0.012499809,,,516,263.2249756,16888.98242,,982.180481,,,7.734768391,151,0,15-1-SN-1X,49.57279968
3665.0676,0,,-0.012499809,,,515.6619873,261.4968567,17718.63086,,839.5588989,,,7.223822594,150.6620026,0,15-1-SN-1X,49.76760101
3665.22,0,,-0.012499809,,,515.7999878,258.7811279,15711.51074,,877.52948,,,6.251288891,150.3000031,0,15-1-SN-1X,49.81000137
3665.3724,0,,-0.012499809,,,521.8959961,256.3449707,13577.50977,,918.8914795,,,5.632233143,152.5859985,0,15-1-SN-1X,49.12419891
3665.5248,0,,-0.025600433,,,521.7520142,255.0800934,40415,,1223.468506,,,5.554119587,152.3760071,0,15-1-SN-1X,49
3665.6772,0,,-0.038599968,,,519.84198,253.8838654,47234.96484,,1412.443848,,,5.094918251,151.6139984,0,15-1-SN-1X,49.30879974
3665.8296,0,,-0.038599968,,,517.5560303,249.6880035,25135.7168,,1257.239624,,,5.054173946,150.852005,0,15-1-SN-1X,49.78519821
3665.982,0,,-0.012499809,,,515.2700195,243.5209503,27184.00977,,1253.335693,,,6.597514153,150.0899963,0,15-1-SN-1X,49.70899963
3666.1344,0,,-0.012499809,,,514.3280029,237.4282379,22664.29297,,1231.003662,,,7.287930489,150,0,15-1-SN-1X,49.49840164
3666.2868,0,,-0.012499809,,,515.736023,233.1822205,16001.25293,,1124.740723,,,6.202479363,150.4340057,0,15-1-SN-1X,48.96600342
3666.4392,0,,-0.012499809,,,517.2160034,230.8486328,14076.12891,,1035.777466,,,7.504758358,150.8040009,0,15-1-SN-1X,48.28240204
3666.5916,0,,-0.012499809,,,514.1680298,229.6111298,12905.94043,,864.3669434,,,12.386693,150.0420075,0,15-1-SN-1X,47.82519913
3666.744,0,,-0.012499809,,,503.9200134,229.5263977,10121.76172,,632.739624,,,11.2474699,145.6799927,0,15-1-SN-1X,48.52000046
3666.8964,0,,-0.012499809,,,505.7839966,228.9312744,9770.59668,,675.5619507,,,14.84196854,146.4100037,0,15-1-SN-1X,46.67919922
3667.0488,0,,-0.012499809,,,512.2440186,228.3488922,11168.74414,,776.0800171,,,15.55292702,149.2440033,0,15-1-SN-1X,45.57120132
3667.2012,0,,-0.012499809,,,513.0059815,227.815033,11169.86328,,776.1193848,,,7.288980484,150,0,15-1-SN-1X,49.2018013
3667.3536,0,,-0.012499809,,,513.7680054,226.5043335,12496.29785,,822.8341675,,,6.937934876,150,0,15-1-SN-1X,49.43040085
3667.506,0,,-0.012499809,,,512.9400024,225.6184845,11461.74023,,878.0909424,,,9.714463234,149.4700012,0,15-1-SN-1X,49.23500061
3667.6584,0,,-0.012499809,,,512,225.4324188,8786.234375,,882.8295898,,,14.07169533,149,0,15-1-SN-1X,48.79560089
3667.8108,0,,-0.012499809,,,511.9460144,224.8433228,6335.028809,,671.9568481,,,16.42302895,149,0,15-1-SN-1X,48.28379822
3667.9632,0,,-0.038599968,,,511.1839905,223.0492401,3688.361572,,444.3232727,,,18.70614243,149,0,15-1-SN-1X,48.05519867
3668.1156,0,,-0.116999626,,,511.5780029,220.4284821,3574.01416,,484.3842163,,,15.64018917,149,0,15-1-SN-1X,47.82659912
3668.268,0,,-0.012499809,,,512.3400269,217.9387207,5765.411621,,658.9203491,,,11.55303955,149.3399963,0,15-1-SN-1X,48.38000107
3668.4204,0,,-0.012499809,,,513.2039795,216.2866974,8270.139648,,800.9326172,,,11.15172577,150,0,15-1-SN-1X,49.75099945
3668.5728,0,,-0.012499809,,,514.7280273,215.4791412,8282.452148,,822.1502686,,,9.165903091,150,0,15-1-SN-1X,50.13199997
3668.7252,0,,-0.012499809,,,516.2520142,215.5,7535.629883,,731.2709351,,,10.59853172,150.6260071,0,15-1-SN-1X,49.82439804
3668.8776,0,,-0.012499809,,,516.223999,216.31073,6720.804688,,608.2285156,,,11.12391281,150.6119995,0,15-1-SN-1X,50.06559753
3669.03,0,,-0.012499809,,,515.1500244,217.3712158,11212.98438,,672.4195557,,,8.327793121,150,0,15-1-SN-1X,50.75500107
3669.1824,0,,-0.012499809,,,515.9119873,218.6429596,19846.25586,,886.8842773,,,7.328257561,150,0,15-1-SN-1X,50.52640152
3669.3348,0,,-0.012499809,,,516.6740112,219.852417,23935.57031,,1044.188965,,,6.425528526,150.673996,0,15-1-SN-1X,50.56739807
3669.4872,0,,-0.012499809,,,516.5640259,221.0769501,21882.38086,,1267.627197,,,6.116786003,151,0,15-1-SN-1X,50.51279831
3669.6396,0,,-0.012499809,,,516.3959961,222.095993,17086.88477,,1528.93811,,,6.851846218,151,0,15-1-SN-1X,50.28120041
